,"""Nearly Headless"" Nick",Albus Dumbledore,Alecto Carrow,Amelia Bones,Amycus Carrow,Arabella Figg,Argus Filch,Arthur Weasley,Augusta Longbottom,Bartemius Crouch Sr,Bellatrix Lestrange,Blaise Zabini,Cedric Diggory,Charlie Weasley,Cho Chang,Cormac McLaggen,Cornelius Fudge,Dean Thomas,Dennis Creevey,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Emmeline Vance,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Marcus Flint,Marietta Edgecombe,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Merope Gaunt,Michael Corner,Minerva McGonagall,Molly Weasley,Morfin Gaunt,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nymphadora Tonks,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pomona Sprout,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Romilda Vane,Ronald Weasley,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley,Zacharias Smith
Rubeus Hagrid,0.0,0.604713804714,0.0,0.0,0.0,0.0,0.5,0.483888888889,0.0,0.0,0.0,0.0,0.0,0.483888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.483888888889,0.0,0.362916666667,0.545333333333,0.85,0.0,0.0,0.0,0.468467918031,0.0,0.0,0.0,0.544254115226,0.35597930839,0.0,0.362962962963,0.0481481481481,0.0,0.0,0.0,0.362962962963,0.540277777778,0.0,0.0,0.459953703704,0.513055555556,0.0,0.0,0.0,0.0,0.75,0.0,0.214285714286,0.366666666667,0.48619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362916666667,0.0,0.0,0.391666666667,0.6,0.391666666667,0.0,0.0,0.0,0.503362268519,0.0,0.7625,0.0,0.0,0.593875661376,0.426388888889,0.0,0.0,0.425,0.0,0.0,0.0,0.582222222222,0.0,0.0,0.0,0.0,0.362916666667,0.0
Rufus Scrimgeour,0.0,0.310844155844,0.0,0.0,0.0,0.0,0.0,0.10101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560520282187,0.0,0.0,0.0,0.0,0.79375,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.275,0.275,0.0,0.0,0.0,0.0,0.417604166667,0.0,0.0,0.0,0.0,0.453333333333,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,0.333333333333,0.79375,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358333333333,0.0,0.0,0.0,0.0,0.79375,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.7625,0.0,0.0,0.0,0.7625,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
Salazar Slytherin,0.0,0.424973544974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167162698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565555555556,0.443981481481,0.25,0.25,0.0,0.306685606061,0.512962962963,0.493981481481,0.2375,0.0,0.226444444444,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.677248677249,0.167162698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.565555555556,0.0,0.0,0.0,0.0,0.167162698413,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.565555555556,0.0,0.565555555556,0.0,0.0,0.0,0.292857142857,0.0,0.0,0.0,0.0,0.323392857143,0.565555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.2375
Seamus Finnigan,0.525,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.525,0.0,0.0,0.0,0.457196969697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.69375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479166666667,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Severus Snape,0.0,0.418039263131,0.0,0.0,0.4125,0.0,0.305555555556,0.452380952381,0.0,0.0,0.301388888889,0.4,0.0,0.452380952381,0.0,0.85,0.0,0.8,0.0,0.0,0.0,0.369706619769,0.0,0.0,0.0,0.125,0.352738095238,0.0,0.0,0.0,0.452380952381,0.0,0.452380952381,0.452380952381,0.146878306878,0.0,0.0,0.0,0.408956530273,0.0,0.0,0.0,0.384053287982,0.414158249158,0.0,0.345972222222,0.602777777778,0.0,0.783333333333,0.0,0.283518518519,0.370887896825,0.362512488329,0.127777777778,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.465972222222,0.526555555556,0.452380952381,0.0,0.125,0.350922808012,0.416746031746,0.266666666667,0.666,0.0,0.452380952381,0.264503205128,0.0,0.400439814815,0.346666666667,0.400439814815,0.394871794872,0.0,0.0,0.455158730159,0.593875661376,0.7625,0.323392857143,0.65,0.0,0.412746000438,0.575,0.0,0.666666666667,0.266666666667,0.403044871795,0.0,0.0,0.0,0.0,0.0,0.0,0.452380952381,0.0
Sirius Black,0.0,0.40991216015,0.0,0.0,0.0,0.0,0.45119047619,0.333333333333,0.0,0.0,0.40625,0.0,0.0,0.333333333333,0.0,0.0,0.419225589226,0.0,0.0,0.0,0.379166666667,0.420970332577,0.466666666667,0.45119047619,0.416666666667,0.0,0.0,0.333333333333,0.0,0.0,0.311111111111,0.0,0.333333333333,0.474007936508,0.416666666667,0.0,0.0,0.0,0.389800929402,0.494444444444,0.0,0.0,0.606666666667,0.378287037037,0.0,0.347083333333,0.0,0.333333333333,0.419047619048,0.0,0.342,0.21994047619,0.333276643991,0.0,0.45119047619,0.45119047619,0.0,0.0,0.34494047619,0.0,0.305952380952,0.5,0.565555555556,0.0,0.333333333333,0.555952380952,0.575,0.38216553288,0.0,0.355092592593,0.0,0.0,0.340740740741,0.362179487179,0.466666666667,0.414098240118,0.45119047619,0.415918113484,0.347756410256,0.379166666667,0.0,0.366203703704,0.426388888889,0.0,0.565555555556,0.0,0.412746000438,0.0,0.0,0.0,0.527777777778,0.355092592593,0.347756410256,0.216666666667,0.203968253968,0.42333686067,0.0,0.0,0.0,0.333333333333,0.0
Stan Shunpike,0.0,0.391666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susan Bones,0.0,0.0,0.0,0.157951388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sybill Patricia Trelawney,0.0,0.311111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378860877684,0.0,0.0,0.0,0.527777777778,0.518333333333,0.0,0.355555555556,0.0,0.0,0.0,0.0,0.355555555556,0.365555555556,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527777777778,0.0,0.527777777778,0.0,0.0,0.0,0.527777777778,0.425,0.0,0.0,0.0,0.666666666667,0.527777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Tonks,0.0,0.223611111111,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577248677249,0.0,0.0,0.437268518519,0.0,0.437268518519,0.415046296296,0.0,0.0,0.0,0.0,0.359277777778,0.494444444444,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.307182325678,0.0,0.0,0.458055555556,0.0,0.0,0.333333333333,0.0,0.333333333333,0.345833333333,0.0,0.0,0.456111111111,0.0,0.0,0.0,0.0,0.266666666667,0.355092592593,0.0,0.0,0.0,0.0,0.347619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.439660493827,0.0
Teddy Lupin,0.0,0.0,0.0,0.0,0.32962962963,0.0,0.0,0.380555555556,0.0,0.0,0.0,0.0,0.0,0.456666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616666666667,0.0,0.0,0.436111111111,0.0,0.436111111111,0.47380952381,0.0,0.0,0.0,0.0,0.548282051282,0.0,0.0,0.0,0.566666666667,0.0,0.0,0.0,0.0,0.333333333333,0.75,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.243209876543,0.474074074074,0.75,0.0,0.0,0.833333333333,0.347619047619,0.0,0.0,0.456666666667,0.362179487179,0.0,0.333333333333,0.0,0.333333333333,0.358367770898,0.0,0.0,0.483908529742,0.0,0.0,0.0,0.0,0.403044871795,0.347756410256,0.0,0.0,0.0,0.347619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487268518519,0.0
Terry Boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.422077922078,0.422077922078,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.216666666667,0.0,0.216666666667,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.216666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0
Tom Riddle,0.0,0.405520912069,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517857142857,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635978835979,0.0,0.0,0.675,0.466666666667,0.241536796537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379712215321,0.0,0.0,0.611111111111,0.611111111111,0.0,0.0,0.543303571429,0.0,0.348636355168,0.563131313131,0.0,0.0,0.0,0.637301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203968253968,0.0,0.203968253968,0.0,0.0,0.0,0.0,0.582222222222,0.0,0.2,0.0,0.0,0.203968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Dursley,0.0,0.361339185506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400248015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401736111111,0.399447383892,0.0,0.365837742504,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.42333686067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viktor Krum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.822222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Crabbe Jr,0.0,0.0,0.0,0.0,0.0,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.328888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.0,0.0,0.359523809524,0.0,0.359523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283152173913,0.283152173913,0.0,0.407182539683,0.0,0.0,0.0,0.545833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.0,0.0,0.326984126984,0.0,0.0,0.0,0.0,0.0,0.359523809524,0.0,0.0,0.0,0.0,0.272916666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291913179413,0.0,0.0
Vincent Crabbe Sr,0.0,0.0,0.0,0.0,0.0,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.328888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.0,0.0,0.359523809524,0.0,0.359523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283152173913,0.283152173913,0.0,0.407182539683,0.0,0.0,0.0,0.545833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.0,0.0,0.326984126984,0.0,0.0,0.0,0.0,0.0,0.359523809524,0.0,0.0,0.0,0.0,0.272916666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291913179413,0.0,0.0,0.0
William Weasley,0.0,0.364285714286,0.0,0.0,0.0,0.0,0.0,0.327907546674,0.0,0.0,0.0,0.0,0.0,0.326804414042,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.381481481481,0.0,0.525955387205,0.0,0.0,0.343252804211,0.9225,0.339306372484,0.328418711456,0.0,0.0,0.0,0.0,0.368174175011,0.0,0.0,0.0,0.369236482472,0.0,0.0,0.405808080808,0.211038961039,0.333333333333,0.75,0.0,0.405808080808,0.0,0.3896,0.0,0.25,0.1875,0.0,0.0,0.75,0.0,0.0,0.75,0.3625,0.145030864198,0.342700102765,0.75,0.0,0.325,0.183333333333,0.405694444444,0.0,0.0,0.323582088688,0.0,0.0,0.333333333333,1.0,0.333333333333,0.460138888889,0.0,0.0,0.332424263494,0.362916666667,0.0,0.0,0.0,0.452380952381,0.333333333333,0.0,0.0,0.0,0.439660493827,0.487268518519,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zacharias Smith,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.597222222222,0.0,0.0,0.0,0.548035113035,0.0,0.51,0.387849111867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
