,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alice Longbottom,Alicia Spinnet,Amelia Bones,Andromeda Tonks,Angelina Johnson,Anthony Goldstein,Antonin Dolohov,Arabella Figg,Argus Filch,Arthur Weasley,Augustus Rookwood,Bartemius Crouch Sr,Bellatrix Lestrange,Cedric Diggory,Charlie Weasley,Cho Chang,Colin Creevey,Cornelius Fudge,Dean Thomas,Dedalus Diggle,Dennis Creevey,Dilys Derwent,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Elphias Doge,Emmeline Vance,Ernie Macmillan,Firenze,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,George Weasley,Gilderoy Lockhart,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Hermione Granger,James Potter,Justin Finch-Fletchley,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marietta Edgecombe,Marjorie Dursley,Mary Cattermole,Mary Riddle,Michael Corner,Millicent Bulstrode,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Newt Scamander,Nymphadora Tonks,Oliver Wood,Olympe Maxime,Padma Patil,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Rabastan Lestrange,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Rodolphus Lestrange,Ronald Weasley,Rubeus Hagrid,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Sturgis Podmore,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Terry Boot,Theodore Nott,Tom Riddle,Vernon Dursley,Viktor Krum,Wilhelmina Grubbly-Plank,William Weasley,Zacharias Smith
Padma Patil,0.268055555556,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.231349206349,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.471164021164,0.500749559083,0.0,0.481349206349,0.0,0.485529100529,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.0,0.42376984127,0.321527777778,0.0,0.0,0.462698412698,0.170493197279,0.211226851852,0.0,0.462698412698,0.462698412698,0.0,0.292301587302,0.462698412698,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.0,0.466195436508,0.0,0.0,0.0,0.0,0.0,0.0,0.316576908541,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.397817460317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471164021164,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
Pansy Parkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.35303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29375,0.29375,0.0,0.206551293357,0.290232683983,0.0,0.0,0.0,0.0,0.541666666667,0.0,0.0,0.0,0.37962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37962962963,0.275,0.0,0.0,0.541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427306547619,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parvati Patil,0.268055555556,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.308465608466,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.468342151675,0.519775132275,0.0,0.310079365079,0.0,0.500749559083,0.0,0.6875,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.550158730159,0.550158730159,0.0,0.340986394558,0.437222222222,0.0,0.0,0.462698412698,0.235345804989,0.276646090535,0.0,0.462698412698,0.462698412698,0.0,0.301488095238,0.550158730159,0.0,0.0,0.0,0.345965608466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.0,0.419227994228,0.0,0.0,0.0,0.0,0.316576908541,0.0,0.0,0.462698412698,0.0,0.0,0.486666666667,0.0,0.486666666667,0.462698412698,0.0,0.0,0.22664399093,0.7,0.125,0.0,0.486666666667,0.0,0.0,0.0,0.085,0.0,0.468342151675,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
Percy Weasley,0.583333333333,0.464900793651,0.630555555556,0.464900793651,0.745833333333,0.514246031746,0.3,0.438591269841,0.554265873016,0.462698412698,0.0,0.0,0.658333333333,0.298159942946,0.0,0.541071428571,0.0,0.0,0.295272087644,0.462698412698,0.462698412698,0.315752765753,0.462698412698,0.0,0.462698412698,0.5,0.493650793651,0.253086419753,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.745833333333,0.298402867185,0.299065478508,0.479545454545,0.297279281401,0.427462121212,0.25,0.25,0.462698412698,0.332592735336,0.228334628335,0.390833333333,0.462698412698,0.459580498866,0.545527777778,0.450099206349,0.523743386243,0.393518518519,0.45134164777,0.216931216931,0.456746031746,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.398677248677,0.0,0.201543209877,0.303217299653,0.404340277778,0.253086419753,0.611507936508,0.0,0.438591269841,0.0,0.0,0.462698412698,0.0,0.462698412698,0.0,0.0,0.0,0.548743386243,0.0,0.473533950617,0.330520282187,0.0,0.0,0.299164160678,0.0,0.0,0.520833333333,0.435258789896,0.0,0.0,0.3,0.0,0.438591269841,0.462698412698,0.0,0.0,0.650264550265,0.0,0.0,0.297285200078,0.0
Peter Pettigrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399074074074,0.0,0.5421875,0.0,0.0,0.0,0.0,0.0,0.35,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331481481481,0.0,0.0,0.0,0.0,0.0,1.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petunia Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317811194653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434672619048,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.548333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.147321428571,0.0,0.0,0.0,0.0,0.373484848485,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.306467813051,0.0,0.0,0.0,0.0
Phineas Nigellus Black,0.433333333333,0.401363636364,0.51037037037,0.493461538462,0.0,0.0,0.433333333333,0.337037037037,0.0,0.0,0.0,0.560317460317,0.0,0.617453703704,0.0,0.0,0.417515432099,0.0,0.548743386243,0.486111111111,0.0,0.381944444444,0.0,0.433333333333,0.0,0.0,0.451517857143,0.416439909297,0.0,0.433333333333,0.2375,0.0,0.2625,0.0,0.0,0.0,0.534619341564,0.534619341564,0.0,0.543113425926,0.656155555556,0.547916666667,0.547916666667,0.0,0.431052867384,0.422150573192,0.555,0.0,0.0,0.433333333333,0.0,0.0,0.555,0.475972222222,0.387235449735,0.0,0.494444444444,0.494444444444,0.0,0.0,0.0,0.0,0.0,0.432208994709,0.0,0.0,0.514031339031,0.433333333333,0.387235449735,0.490625,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.486666666667,0.548743386243,0.0,0.0,0.0,0.411111111111,0.438469290046,0.407506613757,0.0,0.411111111111,0.455611518112,0.283531746032,0.0,0.491752645503,0.435560065871,0.0,0.2375,0.433333333333,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.548743386243,0.0
Rabastan Lestrange,0.0,0.0916666666667,0.0,0.0916666666667,0.0,0.0,0.0,0.144444444444,0.0,0.0,0.547142857143,0.0,0.0,0.0,0.547142857143,0.0,0.273573988735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296884920635,0.0,0.547142857143,0.0,0.0,0.0,0.0,0.0,0.547142857143,0.275,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411111111111,0.0,0.411111111111,0.0,0.0,0.250776014109,0.3,0.0,0.0,0.0,0.422916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regulus Arcturus Black,0.433333333333,0.4325,0.51037037037,0.4325,0.0,0.0,0.433333333333,0.337037037037,0.0,0.0,0.0,0.560317460317,0.0,0.473533950617,0.0,0.0,0.417515432099,0.0,0.473533950617,0.486111111111,0.0,0.381944444444,0.0,0.433333333333,0.0,0.0,0.451517857143,0.416439909297,0.0,0.433333333333,0.2375,0.0,0.2625,0.0,0.0,0.0,0.476446759259,0.476446759259,0.0,0.477843915344,0.426925925926,0.547916666667,0.547916666667,0.0,0.417298611111,0.422150573192,0.44375,0.0,0.0,0.433333333333,0.0,0.0,0.44375,0.500777777778,0.387235449735,0.0,0.494444444444,0.494444444444,0.0,0.0,0.0,0.0,0.0,0.432208994709,0.0,0.0,0.473533950617,0.433333333333,0.387235449735,0.490625,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.486666666667,0.473533950617,0.0,0.0,0.438469290046,0.411111111111,0.0,0.407506613757,0.0,0.411111111111,0.410245811287,0.283531746032,0.0,0.491752645503,0.434086097014,0.0,0.2375,0.433333333333,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.473533950617,0.0
Remus Lupin,0.0,0.486878306878,0.457714285714,0.486878306878,0.0,0.308465608466,0.0,0.415537037037,0.231349206349,0.462698412698,0.0,0.0,0.0,0.320279431217,0.0,0.0,0.0,0.0,0.330520282187,0.462698412698,0.462698412698,0.448148148148,0.595899470899,0.0,0.462698412698,0.0,0.397888888889,0.288888888889,0.0,0.0,0.533333333333,0.462698412698,0.0,0.0,0.0,0.0,0.285289612921,0.285289612921,0.0,0.294061542746,0.0,0.0,0.0,0.462698412698,0.337496628281,0.07,0.364583333333,0.462698412698,0.308465608466,0.5028,0.462698412698,0.462698412698,0.383333333333,0.0,0.216666666667,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448015873016,0.0,0.0,0.407835097002,0.0,0.216666666667,0.265343915344,0.0,0.471803030303,0.0,0.0,0.462698412698,0.0,0.462698412698,0.330520282187,0.331481481481,0.0,0.407506613757,0.0,0.407506613757,0.0,0.0,0.0,0.304380641145,0.556666666667,0.0,0.480919312169,0.395901248347,0.0,0.0,0.0,0.0,0.415537037037,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.330989124045,0.0
Rita Skeeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621913580247,0.398032407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380555555556,0.0,0.323412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodolphus Lestrange,0.0,0.0916666666667,0.0,0.0916666666667,0.0,0.0,0.0,0.144444444444,0.0,0.0,0.547142857143,0.0,0.0,0.0,0.547142857143,0.125,0.268931051587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296884920635,0.0,0.547142857143,0.0,0.0,0.0,0.0,0.0,0.547142857143,0.275,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411111111111,0.250776014109,0.411111111111,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.363333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Weasley,0.580787037037,0.500221722722,0.611979166667,0.495481000481,0.566666666667,0.317900793651,0.3,0.39253968254,0.3435960369,0.462698412698,0.0,0.0,0.529464285714,0.300661584717,0.0,0.347222222222,0.3,0.0,0.298392417071,0.241192346748,0.462698412698,0.274466089466,0.313797619048,0.0,0.462698412698,0.554166666667,0.447437128487,0.368442680776,0.5,0.0,0.0,0.374489795918,0.5,0.0,0.0,0.566666666667,0.304538718312,0.303271335481,0.454897186147,0.301325383523,0.407495168522,0.625,0.625,0.312566137566,0.349239670477,0.315075451331,0.406439393939,0.462698412698,0.405815381708,0.557534722222,0.342757936508,0.527182539683,0.406439393939,0.434773203263,0.309353174603,0.458002886003,0.386111111111,0.386111111111,0.0,0.0,0.0,0.0,0.0,0.21171579743,0.0,0.43487654321,0.305527000803,0.354974747475,0.340991554742,0.382837726862,0.0,0.39253968254,0.316574074074,0.0,0.397817460317,0.427306547619,0.22664399093,0.299164160678,0.0,0.0,0.455611518112,0.3,0.410245811287,0.304380641145,0.0,0.3,0.0,0.32251552795,0.229991181658,0.454739858907,0.395000841751,0.13125,0.193333333333,0.3,0.535873694207,0.39253968254,0.462698412698,0.0,0.0,0.650264550265,0.0,0.0,0.301129661704,0.284226190476
Rubeus Hagrid,0.0,0.271203703704,0.556666666667,0.278974358974,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497777777778,0.432474747475,0.0,0.505,0.0,0.0,0.488888888889,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.9,0.6,0.6,0.0,0.396859920247,0.379370637224,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.5,0.428630050505,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.0,0.428630050505,0.0,0.0,0.0,0.0,0.235416666667,0.0,0.45,0.7,0.0,0.0,0.0,0.283531746032,0.0,0.283531746032,0.556666666667,0.0,0.0,0.32251552795,0.0,0.0,0.0,0.344543650794,0.0,0.505,0.505,0.437777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seamus Finnigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.252499265138,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.0,0.0,0.457142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309688109162,0.469206349206,0.0,0.0,0.888888888889,0.0,0.346428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284722222222,0.0,0.0,0.0,0.301626984127,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229991181658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Severus Snape,0.0,0.408687996032,0.0,0.408687996032,1.0,0.591666666667,0.0,0.69246031746,0.0,0.0,0.0,0.0,0.0,0.520833333333,0.383333333333,0.0,0.0,0.0,0.520833333333,0.214567901235,0.0,0.0,0.35,0.0,0.0,0.0,0.406891534392,0.270195767196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.520833333333,0.520833333333,0.0,0.520833333333,0.575,0.0,0.0,0.0,0.414958434351,0.527285714286,0.498349381419,0.0,0.0,0.0,0.0,0.400641025641,0.540269945698,0.492043650794,0.266416666667,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.666567460317,0.0,0.269507575758,0.390625,0.5625,0.269166666667,0.467685185185,0.0,0.69246031746,0.0,0.0,0.0,0.0,0.0,0.520833333333,1.0,0.0,0.491752645503,0.0,0.491752645503,0.480919312169,0.0,0.0,0.454739858907,0.0,0.0,0.0,0.423624648644,0.0,0.0,0.0,0.466666666667,0.69246031746,0.0,0.0,0.0,0.0,0.0,0.0,0.520833333333,0.0
Sirius Black,0.433333333333,0.391402486402,0.433656565657,0.392305689103,0.0,0.0,0.633333333333,0.469278911565,0.0,0.0,0.0,0.560317460317,0.0,0.431606742023,0.0,0.125,0.345581597222,0.0,0.416434082892,0.486111111111,0.0,0.25462962963,0.0,0.433333333333,0.0,0.0,0.487997354497,0.308567358567,0.0,0.433333333333,0.2375,0.0,0.2625,0.0,0.0,0.0,0.386075562169,0.406395328599,0.0,0.390825956451,0.349956349206,0.547916666667,0.547916666667,0.0,0.371582184496,0.440886962273,0.365412414966,0.0,0.0,0.33150617284,0.6875,0.428125,0.399311755952,0.346106844171,0.229721204721,0.127777777778,0.494444444444,0.494444444444,0.0,0.0,0.0,0.0,0.0,0.485992063492,0.0,0.214814814815,0.426132460782,0.231439393939,0.269697971781,0.24125,0.0,0.452121693122,0.0,0.0,0.0,0.0,0.486666666667,0.435258789896,0.525,0.0,0.435560065871,0.422916666667,0.434086097014,0.395901248347,0.0,0.363333333333,0.395000841751,0.344543650794,0.0,0.423624648644,0.0,0.1,0.2375,0.511111111111,0.0,0.417343101343,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.40300072538,0.0
Stan Shunpike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sturgis Podmore,0.0,0.409566326531,0.378571428571,0.409566326531,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.230357142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.297321428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.2375,0.0,0.0,0.0,0.193333333333,0.505,0.0,0.0,0.2375,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susan Bones,0.0,0.0,0.0,0.0,0.0,0.0,0.419411835749,0.5,0.0,0.2,0.0,0.288888888889,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.784432098765,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.505,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.2,0.2,0.2,0.43585,0.0,0.4375,0.2,0.0,0.0,0.0,0.0,0.4375,0.0,0.2,0.0,0.398105555556,0.398105555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.433333333333,0.0,0.433333333333,0.0,0.0,0.0,0.3,0.505,0.0,0.0,0.511111111111,0.0,0.505,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Sybill Patricia Trelawney,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437777777778,0.0,0.0,0.0,0.443618165785,0.0,0.0,0.0,0.0,0.383333333333,0.207407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.433869390555,0.0,0.0,0.0,0.311111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468928571429,0.0,0.0,0.0,0.437777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535873694207,0.437777777778,0.437777777778,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Tonks,0.0,0.775,0.511833333333,0.775,0.0,0.0,0.5,0.421461233211,0.0,0.0,0.0,0.0,0.0,0.48753968254,0.0,0.0,0.38,0.0,0.438591269841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.544841269841,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436103479853,0.436103479853,0.0,0.457080200501,0.0,0.0,0.0,0.0,0.379164915966,0.5375,0.0,0.0,0.8,0.47224691358,0.0,0.0,0.0,0.0,0.600595238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.406030020704,0.0,0.600595238095,0.0,0.0,0.425537436358,0.0,0.0,0.0,0.0,0.0,0.438591269841,0.0,0.3,0.433333333333,0.0,0.433333333333,0.415537037037,0.0,0.0,0.39253968254,0.0,0.0,0.69246031746,0.417343101343,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380697278912,0.0
Terry Boot,0.0,0.0,0.0,0.0,0.0,0.542807539683,0.2,0.0,0.462698412698,0.331349206349,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.471164021164,0.462698412698,0.0,0.462698412698,0.0,0.462698412698,0.0,0.0,0.2,0.0,0.0,0.0,0.331349206349,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.2,0.2,0.331349206349,0.428538359788,0.0,0.0,0.331349206349,0.462698412698,0.0,0.462698412698,0.462698412698,0.0,0.0,0.2,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.2,0.471164021164,0.0,0.0,0.0,0.0,0.471164021164,0.0,0.468342151675,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
Theodore Nott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Riddle,0.0,0.5625,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Dursley,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650264550265,0.0,0.0,0.0,0.0,0.650264550265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27503968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650264550265,0.650264550265,0.0,0.650264550265,0.0,0.0,0.0,0.0,0.411450746965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.650264550265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650264550265,0.0,0.306467813051,0.0,0.0,0.0,0.0,0.0,0.0,0.650264550265,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650264550265,0.0
