,"""Nearly Headless"" Nick",Albus Dumbledore,Alecto Carrow,Amelia Bones,Amycus Carrow,Arabella Figg,Argus Filch,Arthur Weasley,Augusta Longbottom,Bartemius Crouch Sr,Bellatrix Lestrange,Blaise Zabini,Cedric Diggory,Charlie Weasley,Cho Chang,Cormac McLaggen,Cornelius Fudge,Dean Thomas,Dennis Creevey,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Emmeline Vance,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Marcus Flint,Marietta Edgecombe,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Merope Gaunt,Michael Corner,Minerva McGonagall,Molly Weasley,Morfin Gaunt,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nymphadora Tonks,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pomona Sprout,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Romilda Vane,Ronald Weasley,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley,Zacharias Smith
Remus Lupin,0.0,-0.1,0.0,0.0,-0.185185185185,0.0,0.0,-0.0697916666667,0.0,0.0,0.0,0.0,0.0,-0.0797619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291666666667,0.0,0.0,-0.104166666667,0.0,-0.104166666667,-0.0194444444444,0.0,0.0,0.0,0.0,-0.171283068783,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.00833333333333,-0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,0.0,-0.128395061728,-0.0724358974359,-0.25,0.0,0.0,0.333333333333,0.0574074074074,0.0,0.0,-0.0797619047619,-0.235714285714,0.0,0.00833333333333,0.0,0.00833333333333,0.0,0.0,0.0,-0.0700142450142,0.0,0.0,0.0,0.0,-0.0142857142857,-0.11369047619,0.0,0.0,0.0,0.0895833333333,-0.00519862027303,0.0,0.0,0.0,0.0,0.0,0.0,-0.0559027777778,0.0
Rita Skeeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.383333333333,0.0,0.0,0.0,-0.383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.383333333333,0.0,-0.383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romilda Vane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.236805555556,0.0,0.0,0.0,-0.55,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Weasley,0.0,0.0424019607843,0.0,0.0,-0.185185185185,0.0,0.0,0.0239058814015,0.0,0.0,0.0,0.00833333333333,0.0,0.0231113927781,0.0625,0.167977430556,0.0,0.126628787879,0.171428571429,0.0,0.0,0.00494249214837,0.0,0.0,0.222222222222,0.0,-0.0916666666667,-0.024854022683,0.0,0.0,0.0245009589821,0.0,0.0242712556159,0.0299322327504,0.0365833333333,-0.0729166666667,-0.0729166666667,0.0,0.0431284296562,-0.0268333333333,0.0,0.0,0.027941099988,0.109951123337,0.0,0.196464646465,0.00107097763348,0.00833333333333,0.0350921763422,0.0,0.196464646465,0.00972222222222,0.0268248450896,0.1,0.0858225108225,0.104750631313,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0500085034014,-0.0652430555556,0.0199402366868,-0.25,0.0,0.00525139790765,0.153333333333,-0.00725694444444,0.166666666667,0.0383680555556,0.0228005691486,0.0,0.0,0.0763888888889,-0.19,0.0763888888889,-0.0700142450142,0.0,0.16875,0.0,0.0290856481481,0.0833333333333,0.0178571428571,0.110416666667,-0.0664572310406,0.0332175925926,0.0,0.0,0.144444444444,-0.00725694444444,-0.0711770482604,0.276623376623,0.0,0.0,-0.1,-0.0729166666667,-0.0729166666667,0.0248820336043,0.0
Rubeus Hagrid,0.0,0.124957912458,0.0,0.0,0.0,0.0,-0.2,0.0325,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.266666666667,0.0,0.0,0.0,0.0325,0.0,0.024375,0.0395,0.15,0.0,0.0,0.0,0.0218548962795,0.0,0.0,0.0,-0.0870473251029,0.0321889172336,0.0,-0.168518518519,-0.0259259259259,0.0,0.0,0.0,-0.168518518519,-0.078125,0.0,0.0,0.0247685185185,-0.00805555555556,0.0,0.0,0.0,0.0,-0.5,0.0,0.107142857143,0.110833333333,0.087380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024375,0.0,0.0,0.0754166666667,-0.266666666667,0.0754166666667,0.0,0.0,0.0,0.0290856481481,0.0,0.45,0.0,0.0,0.0266402116402,0.0628472222222,0.0,0.0,-0.00833333333333,0.0,0.0,0.0,-0.1625,0.0,0.0,0.0,0.0,0.024375,0.0
Rufus Scrimgeour,0.0,0.114134199134,0.0,0.0,0.0,0.0,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141525573192,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.0,0.0,0.116666666667,0.116666666667,0.0,0.0,0.0,0.0,0.085546875,0.0,0.0,0.0,0.0,-0.0166666666667,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.15,0.0875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.45,0.0,0.0,0.0,0.45,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
Salazar Slytherin,0.0,0.0157142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0677579365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0766666666667,-0.00509259259259,-0.15,-0.15,0.0,0.0210681818182,0.114814814815,0.263657407407,0.20625,0.0,0.0346666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309523809524,-0.0677579365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.0766666666667,0.0,0.0,0.0,0.0,-0.0677579365079,-0.125,0.0,-0.3,0.0,0.0,0.0,0.0,-0.0766666666667,0.0,-0.0766666666667,0.0,0.0,0.0,0.0178571428571,0.0,0.0,0.0,0.0,-0.0559722222222,-0.0766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.15,-0.15,0.0,0.20625
Seamus Finnigan,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.115,0.0,0.0,0.0,-0.147348484848,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110416666667,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Severus Snape,0.0,-0.0284351206607,0.0,0.0,0.3,0.0,0.225,-0.333333333333,0.0,0.0,-0.0118055555556,-0.1,0.0,-0.333333333333,0.0,0.3375,0.0,0.1,0.0,0.0,0.0,0.063284541847,0.0,0.0,0.0,-0.0416666666667,-0.00415178571429,0.0,0.0,0.0,-0.333333333333,0.0,-0.333333333333,-0.333333333333,0.0352380952381,0.0,0.0,0.0,-0.0271014051283,0.0,0.0,0.0,0.00616213151927,0.0641750841751,0.0,-0.100347222222,-0.0673611111111,0.0,-0.0833333333333,0.0,-0.0171296296296,-0.0976438492063,0.0559172502334,-0.0333333333333,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,-0.0381944444444,-0.137111111111,-0.333333333333,0.0,0.0,0.036278250189,0.0617857142857,-0.0666666666667,0.142,0.0,-0.333333333333,-0.0745535714286,0.0,-0.0651917989418,-0.03,-0.0651917989418,-0.0142857142857,0.0,0.0,-0.0664572310406,0.0266402116402,0.45,-0.0559722222222,0.06,0.0,-0.00792938542939,-0.1,0.0,0.133333333333,-0.0666666666667,0.0410714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.333333333333,0.0
Sirius Black,0.0,0.00432566881972,0.0,0.0,0.0,0.0,-0.0461904761905,0.00833333333333,0.0,0.0,0.0380681818182,0.0,0.0,0.00833333333333,0.0,0.0,-0.232861952862,0.0,0.0,0.0,-0.383333333333,0.0523337112623,-0.0833333333333,0.0994047619048,-0.208333333333,0.0,0.0,0.00833333333333,0.0,0.0,-0.0513888888889,0.0,0.00833333333333,-0.0362202380952,-0.00416666666667,0.0,0.0,0.0,-0.0499818060074,0.2,0.0,0.0,-0.04,-0.153425925926,0.0,-0.0954166666667,0.0,0.00833333333333,0.161904761905,0.0,-0.126,0.0261904761905,0.0166780045351,0.0,-0.0461904761905,-0.0461904761905,0.0,0.0,-0.0613095238095,0.0,0.0309523809524,-0.35,-0.0766666666667,0.0,0.00833333333333,-0.144047619048,-0.275,0.0122335600907,0.0,0.0517361111111,0.0,0.0,0.0180555555556,-0.235714285714,-0.0833333333333,-0.0495171884728,-0.0461904761905,-0.0494790079791,-0.11369047619,-0.383333333333,0.0,0.0332175925926,0.0628472222222,0.0,-0.0766666666667,0.0,-0.00792938542939,0.0,0.0,0.0,0.144444444444,0.0517361111111,-0.11369047619,-0.0833333333333,0.0206349206349,-0.113093474427,0.0,0.0,0.0,0.00833333333333,0.0
Stan Shunpike,0.0,0.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susan Bones,0.0,0.0,0.0,-0.0494791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sybill Patricia Trelawney,0.0,0.213888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508625116713,0.0,0.0,0.0,0.144444444444,0.0395833333333,0.0,0.138888888889,0.0,0.0,0.0,0.0,0.138888888889,0.0466666666667,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1625,-0.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144444444444,0.0,0.144444444444,0.0,0.0,0.0,0.144444444444,-0.00833333333333,0.0,0.0,0.0,0.133333333333,0.144444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Tonks,0.0,-0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388227513228,0.0,0.0,0.00648148148148,0.0,0.00648148148148,0.0384259259259,0.0,0.0,0.0,0.0,-0.0395,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0158025319784,0.0,0.0,0.00611111111111,0.0,0.0,0.00833333333333,0.0,0.00833333333333,0.0895833333333,0.0,0.0,-0.00725694444444,0.0,0.0,0.0,0.0,-0.0666666666667,0.0517361111111,0.0,0.0,0.0,0.0,0.10119047619,0.0,0.0,0.0,0.0,0.0,0.0,-0.0123456790123,0.0
Teddy Lupin,0.0,0.0,0.0,0.0,-0.185185185185,0.0,0.0,-0.0527777777778,0.0,0.0,0.0,0.0,0.0,-0.0633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541666666667,0.0,0.0,-0.0513888888889,0.0,-0.0513888888889,0.00952380952381,0.0,0.0,0.0,0.0,-0.173714285714,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.00833333333333,-0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,0.0,-0.128395061728,-0.0509259259259,-0.25,0.0,0.0,0.333333333333,0.10119047619,0.0,0.0,-0.0633333333333,-0.235714285714,0.0,0.00833333333333,0.0,0.00833333333333,-0.00519862027303,0.0,0.0,-0.0711770482604,0.0,0.0,0.0,0.0,0.0410714285714,-0.11369047619,0.0,0.0,0.0,0.10119047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105324074074,0.0
Terry Boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.276623376623,0.276623376623,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,-0.0833333333333,0.0,-0.0833333333333,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,-0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0
Tom Riddle,0.0,0.144302721088,0.0,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491071428571,0.0,0.0,0.0,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327339616402,0.0,0.0,0.45,-0.2625,-0.0407251082251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651585576259,0.0,0.0,-0.119444444444,-0.119444444444,0.0,0.0,0.0787202380952,0.0,0.054914952679,0.136931818182,0.0,0.0,0.0,-0.0126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206349206349,0.0,0.0206349206349,0.0,0.0,0.0,0.0,-0.1625,0.0,0.2,0.0,0.0,0.0206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Dursley,0.0,-0.169314173481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183382936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.200694444444,-0.0620223398001,0.0,-0.0513668430335,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.113093474427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viktor Krum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,-0.208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Crabbe Jr,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.00944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0,0.0,-0.0367724867725,0.0,-0.0367724867725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247584541063,0.00247584541063,0.0,0.0459788359788,0.0,0.0,0.0,-0.145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0,0.0,0.0563492063492,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,0.0,0.0,0.0,0.0,-0.0729166666667,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199715408049,0.0,0.0
Vincent Crabbe Sr,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.00944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0,0.0,-0.0367724867725,0.0,-0.0367724867725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247584541063,0.00247584541063,0.0,0.0459788359788,0.0,0.0,0.0,-0.145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0,0.0,0.0563492063492,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,0.0,0.0,0.0,0.0,-0.0729166666667,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199715408049,0.0,0.0,0.0
William Weasley,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0234387233352,0.0,0.0,0.0,0.0,0.0,0.0213747632396,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,0.136666666667,0.0,0.0673899147727,0.0,0.0,0.0213618266535,0.2275,0.0238944595585,0.0263207269335,0.0,0.0,0.0,0.0,0.0201559061029,0.0,0.0,0.0,-0.0110101010101,0.0,0.0,0.196464646465,0.0383116883117,0.00833333333333,-0.25,0.0,0.196464646465,0.0,0.1364,0.0,-0.0267857142857,-0.03125,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0697916666667,-0.00114197530864,0.0185740820216,-0.25,0.0,0.0775,0.02,-0.0311111111111,0.0,0.0,0.0232118014817,0.0,0.0,0.00833333333333,-0.25,0.00833333333333,-0.0559027777778,0.0,0.0,0.0248820336043,0.024375,0.0,0.0,0.0,-0.333333333333,0.00833333333333,0.0,0.0,0.0,-0.0123456790123,0.0105324074074,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zacharias Smith,0.0,-0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00666666666667,0.0547222222222,0.0,0.0,0.0,0.0595797258297,0.0,0.225,0.0752465986395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
