,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alecto Carrow,Alicia Spinnet,Amycus Carrow,Andromeda Tonks,Angelina Johnson,Anthony Goldstein,Antioch Peverell,Ariana Dumbledore,Arthur Weasley,Bartemius Crouch Sr,Bathilda Bagshot,Beedle the Bard,Bellatrix Lestrange,Cadmus Peverell,Cedric Diggory,Charity Burbage,Charlie Weasley,Cho Chang,Colin Creevey,Dean Thomas,Dedalus Diggle,Dilys Derwent,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Elphias Doge,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Fred Weasley,Gabrielle Delacour,Gellert Grindelwald,George Weasley,Ginevra Weasley,Godric Gryffindor,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Ignotus Peverell,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Michael Corner,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nicolas Flamel,Nymphadora Tonks,Oliver Wood,Padma Patil,Pansy Parkinson,Parvati Patil,Penelope Clearwater,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pius Thicknesse,Pomona Sprout,Reginald Cattermole,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Rodolphus Lestrange,Ronald Weasley,Rowena Ravenclaw,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Walden Macnair,William Weasley,Xenophilius Lovegood,Zacharias Smith
Rubeus Hagrid,0.0,-0.0708333333333,0.0,-0.0708333333333,0.0,0.0,0.0,0.00640873015873,0.0,0.0,0.0,-0.0708333333333,0.0088104686319,0.0,0.0,0.0114828999582,-0.3,0.0,0.0,0.0,0.00302166005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208002645503,0.00165068342152,0.0,0.0,-6.06261022928e-05,-0.00420304232804,0.0,0.0,-0.00620720050408,0.0,0.0,0.0,0.0125992063492,0.0,0.0,0.0,-0.065,0.0,0.0201884920635,0.0,0.0,-0.065,-0.0230654761905,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0305555555556,0.0,-0.0122238756614,0.000992063492063,0.0,0.125,0.0,0.00534060846561,0.0,0.0,0.0,0.0,0.0,0.0102788800705,0.0,0.040376984127,-0.000644841269841,0.0,0.0,0.0,-0.0837632275132,-0.00137648809524,0.0,0.0,0.0300459072518,0.0,0.0,0.0,0.0,0.0,0.125,0.00512566137566,0.0,0.0,0.0247850529101,-0.00137648809524,0.0,0.0,0.0,0.0,0.0,0.0145786092215,0.0,0.0
Rufus Scrimgeour,0.0,-0.0821428571429,0.0,-0.0821428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0821428571429,0.01875,0.0,0.0,-0.0238953022286,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0125,0.0125,0.0555555555556,0.0,-0.031746031746,0.0,0.0,0.0,0.0517857142857,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0
Salazar Slytherin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529184173669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0725694444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601785714286,0.0,-0.0194444444444,0.0,0.0,0.0,-0.0388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-0.0237847222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0388888888889,0.0,0.0,0.0,0.0,0.0,0.034375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seamus Finnigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177097505669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140646258503,0.0562585034014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140646258503,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Severus Snape,0.0,-0.0132561383929,0.1,-0.00267244397759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132561383929,0.1175,0.0,0.0,0.0233259776413,-0.3,0.0,0.0,0.0,0.1175,0.0,0.0,0.0,0.0,0.0,0.25,0.15,-0.0864197530864,0.0,0.0,0.0,0.0,-0.05625,-0.0833333333333,0.1175,0.0,0.0,0.079375,0.148045454545,0.0409523809524,0.0,-0.00375452834203,0.0,0.0,0.0,0.0681818181818,0.0,0.0,0.0,-0.0226398601399,0.0,0.0,0.0,0.0,0.00193169191919,0.0215845543346,-0.0695767195767,0.136212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00661458333333,0.1175,0.0,-0.0983796296296,0.174242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0.0,0.0,-0.00913430650038,0.0,0.0875,0.0,-0.0766672178131,0.009375,0.0,0.0,0.0780454545455,0.0,0.125,0.0,0.034375,0.0,0.0,-0.0604549963925,0.0,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.0,0.1175,0.0,0.0
Sirius Black,0.0,-0.0201379440665,0.0,-0.0201379440665,0.0,0.0,0.0,0.0826884920635,0.0,0.0,0.0,-0.0201379440665,0.0826884920635,0.0,-0.275,-0.0206268489763,0.0386574074074,0.0,0.0,0.0,0.0826884920635,0.0,0.0,0.0,0.0,0.0,0.0,0.255555555556,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0209623015873,0.0685846560847,0.0420833333333,0.0,0.0685846560847,0.0826884920635,0.0400793650794,0.0,-0.0422132162558,0.0383333333333,0.0383333333333,0.0,-0.0250162588183,0.0,0.0,0.0,0.0112723214286,0.0,0.0625496031746,0.0,0.0,-0.0145833333333,0.0384201388889,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0637037037037,0.00416666666667,0.0967923280423,0.026917989418,-0.00420634920635,0.0,0.0,0.0826884920635,0.0383333333333,0.0,0.0,0.0,0.0,0.0826884920635,0.0366071428571,0.040376984127,-0.0319981678107,0.0,0.0,0.0,-0.028921732336,-0.0422123015873,0.0,0.0,0.00347578347578,0.0383333333333,0.00512566137566,0.0,0.0,0.0,-0.0604549963925,0.0,0.0,0.0,0.0967923280423,-0.0490658068783,-0.0416666666667,0.0,0.0541666666667,0.0,0.0,0.072619047619,0.0,0.0
Stan Shunpike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sybill Patricia Trelawney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Tonks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417193144499,0.0,0.0,0.0,0.0,0.0967923280423,0.0,0.0416666666667,0.0501730048501,0.0277777777778,0.0,0.0,0.0,0.0694692460317,0.0,0.0,-0.05,-0.0777777777778,0.0,0.128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013458994709,0.0471393849206,0.0,0.0,0.0826884920635,0.0858205605159,0.0,0.0,0.0379943253968,0.0,0.0,0.0,0.00645899470899,0.0,0.0,0.0,0.0,0.0,0.0201884920635,0.0555555555556,0.0,0.0,0.04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483961640212,0.026917989418,0.0,-0.05,0.0,0.0444712941628,0.0,0.0,0.0,0.0,0.0,0.0967923280423,0.0,0.040376984127,0.040376984127,0.0,0.0,0.0,0.040376984127,0.0159457142857,0.0,0.0,0.0942658730159,0.0,0.0247850529101,0.0,0.0,0.0,0.0,0.0967923280423,0.0,0.0,0.0,0.0233134920635,0.0,0.0,0.0,0.0,0.0,0.0551256613757,0.0,0.0
Teddy Lupin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233134920635,0.0,0.0,0.0,0.0,0.0067294973545,0.0,0.0,0.042615047363,0.0,0.0,0.0,0.0,0.00464616402116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641014739229,0.0148115079365,0.0,0.0,0.00677274114774,0.0080753968254,0.0,0.0,0.0146947945845,0.0,0.0,0.0,0.0067294973545,0.0,0.0,0.0,0.015625,0.0,0.0080753968254,0.0,0.0,0.0638888888889,-0.0208333333333,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.00448633156966,0.126917989418,0.0,0.0,0.0,0.0220864661654,0.0,0.0,0.0,0.0,0.0,0.0150628306878,-0.01,0.040376984127,-0.0420965608466,0.0,0.0,0.0,-0.0420965608466,0.0205222469478,0.0,0.0,0.0250826719577,0.0,-0.00137648809524,0.03125,0.0,0.0,0.009375,-0.0490658068783,0.103125,0.0,0.0233134920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0184113756614,0.0625,0.0
Terry Boot,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186916666667,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,-0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416666666667,0.0,0.0,0.0,-0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Tom Riddle,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.00667270531401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271122685185,0.0890625,0.028125,0.028125,0.01875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166145833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338031045752,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00965277777778,0.0890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125
Vernon Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666666666667,0.0,0.0,-0.0153343621399,0.0,0.0,0.0,0.0,-0.0666666666667,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0153469022017,0.0,0.0,0.0,0.0,0.0,-0.0666666666667,0.0,0.0,-0.0666666666667,-0.0666666666667,0.0,0.0,0.00435776942356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666666666667,0.0,-0.00253147235906,0.0541666666667,0.0,0.0,0.0,0.0541666666667,0.0,0.0,0.0,-0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0541666666667,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,-0.0666666666667,0.0,0.0
Viktor Krum,0.0,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0105857683983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.00390625,0.0,0.0,-0.0078125,0.0,0.055431547619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21875,0.0
Walden Macnair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Weasley,0.0,-0.0145833333333,0.0,-0.0145833333333,0.0,0.0,0.0,0.0411507936508,0.0,0.0,0.0,-0.0145833333333,0.0275604340578,0.0,0.0,0.0274482307127,0.105555555556,0.0,0.0,0.0,0.0278415302358,0.0,0.0,0.0482142857143,0.0,0.0,-0.0319444444444,0.0,0.0,0.0,0.136111111111,0.0,-0.09,0.0,0.039920224977,0.0251440633055,0.0949338624339,0.0,0.0281260948398,0.0246525215808,0.0,0.0,0.029865063234,0.0,0.0,0.0,0.0211687452759,0.25,0.0,0.0,0.0,0.0,0.00753968253968,0.0,0.0,0.0,-0.0375,0.0,0.0482142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0242575731082,0.0271797052154,0.0,0.0,0.0,0.0411507936508,0.0,0.0,0.0,0.0,0.0,0.0247234666758,0.0,0.040376984127,0.0551587301587,0.0,0.0,0.0,0.0551587301587,0.0172606646825,0.0,0.15,0.0243964061568,0.0,0.0145786092215,0.0125,0.0,0.0,0.1175,0.072619047619,0.0,0.0,0.0551256613757,0.0184113756614,0.0,0.0,-0.0666666666667,0.0,0.0,0.0,0.0568181818182,0.0
Xenophilius Lovegood,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0107665170828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568181818182,0.0,0.0,0.05,0.0,0.0,-0.05625,0.0,0.0358322811448,-0.165625,0.0,0.0,0.0175698578042,0.0,0.0,0.0,0.0470138888889,0.0,0.0,0.0,0.0,0.0470138888889,0.0,0.0,0.00975531936617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195833333333,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0351430976431,-0.165625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,-0.21875,0.0,0.0568181818182,0.0,0.0
Zacharias Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460763888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0183333333333,0.0,0.0140625,0.0435119047619,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0
